,node,TIL_6,TIL_16,TIL_1,TIL_44,TIL_35,TIL_2,TIL_42,TIL_12,TIL_13,TIL_27,TIL_4,TIL_20,TIL_21,TIL_29,TIL_43,TIL_15,TIL_30,TIL_31,TIL_14,TIL_19,TIL_26,TIL_36,TIL_37,TIL_8,TIL_9,TIL_5,TIL_41,TIL_22,TIL_23,TIL_3,TIL_40,TIL_7,TIL_10,TIL_34,TIL_38,TIL_39,TIL_18,TIL_11,TIL_17,TIL_28,TIL_32,TIL_24
3490,SEL1L,-0.977538,-0.647234,0.632823,-0.950674,-0.87946,-0.303172,-0.721629,0.0,-1.29009,0.168863,0.0,-0.0763265,0.0,-0.410632,-0.888364,-0.624007,-0.428287,0.0,-2.86877,0.15249,-0.137668,-0.721643,0.0,0.166074,0.0,0.214218,0.67805,-0.278632,-0.885822,0.874955,-0.959424,0.0,-2.45782,-0.0423095,0.0,-0.181081,-0.0195151,0.0,-2.19946,0.739394,0.78422,0.0
3491,SELENBP1,2.46237,3.7062,4.01971,1.82082,3.72004,4.1454,6.49178,5.39981,4.72745,6.63551,4.286,3.66149,5.64807,4.11965,2.01028,3.78765,2.56103,4.15045,3.76593,6.57793,2.85958,6.85831,2.35045,4.38014,3.84295,4.40172,2.47592,4.22634,4.81059,0.414383,1.97898,0.9381,2.35285,2.57245,2.38651,4.10933,5.44473,3.91241,2.0898,4.23503,0.0,0.0
3492,SELT,0.616869,0.0,1.36198,-0.0365139,0.480601,0.746091,-0.250925,-0.0923689,0.978377,0.54285,0.0,1.15185,1.37969,0.102786,1.07985,-0.541803,0.0304781,0.881337,0.6206,1.15921,0.708617,0.376615,1.0748,0.244723,0.121905,1.14364,0.47827,0.852015,1.40508,1.9572,0.934862,1.17827,0.918346,0.993202,1.86813,1.30811,0.730183,0.887777,0.540879,1.03059,0.719141,-0.00241596
3493,SENP3,-1.52329,-0.655909,-0.657441,0.242975,-0.729714,-1.42603,-1.88751,0.120223,-0.350497,-0.869826,-0.248122,-0.594869,-0.570954,-0.947836,-0.90258,-0.114617,-0.494364,-0.369103,-0.475032,-0.286155,0.0,-2.08725,-1.40908,0.0,-0.362488,-0.649498,-0.852567,-0.0439255,-0.504991,-0.537727,-0.0706319,-1.45161,-0.0220882,-0.845415,-0.619084,-0.541344,-0.257467,-1.29947,-0.30391,-0.3373,-0.516667,0.0
3494,SEPHS1,-1.85939,-1.39928,1.75951,0.864065,2.31993,1.09287,1.31446,0.868199,1.46289,2.28163,0.0,-0.529796,1.25502,2.33115,0.78836,0.953341,-1.77613,1.12093,0.0,2.23158,1.59423,1.02391,0.0,-1.52928,0.390156,1.34559,1.57253,0.109501,1.91168,0.574806,1.47524,1.67347,1.69929,1.14541,0.0,0.96057,1.05021,1.37761,-1.22405,-0.168792,0.594163,0.0
3495,SEPT10,-0.911071,-0.626699,0.23647,-0.155768,0.783545,0.69862,-1.01651,-0.267576,0.0136738,-0.785322,-0.109364,0.699435,-0.373782,-0.138957,-0.557409,-0.36552,-1.04628,-0.568475,-0.385571,-0.510544,-0.691027,-1.34492,-0.512847,-0.536902,0.0370058,-0.697969,0.272215,1.05076,0.332772,-0.532851,-0.199905,0.857319,0.357887,-0.573704,-1.18215,0.0234308,0.275843,-0.771035,0.0725731,0.112455,0.447711,-1.07074
3496,SEPT11,-0.198795,-0.433075,-0.0329309,0.267215,0.825683,0.28179,-0.025897,-0.897275,0.0341583,-0.972231,0.358479,-0.281697,0.249633,-0.190145,-0.765867,-0.286846,0.407522,-0.0189179,-0.300947,0.466534,0.0708103,-0.435862,0.030832,-0.14652,-0.643567,0.303706,0.0651786,-0.121473,-0.00401682,-0.0949471,0.54728,0.179351,-0.364746,-0.371253,-0.591518,0.339394,0.0447926,-0.30746,-0.291782,0.656872,-0.0624812,-0.0645902
3497,SEPT2,0.775403,0.582602,1.27701,0.918159,0.982317,0.415834,0.639643,0.0996291,1.20319,0.287191,-0.0651599,0.687818,1.48712,0.106908,0.508938,0.15508,0.613753,0.768466,0.859955,0.966929,0.325284,0.459994,0.288062,0.429141,-0.217782,0.670332,0.461186,0.434872,0.666831,0.515065,1.2344,1.16085,0.459812,0.381959,0.652689,0.911849,0.950053,0.630389,0.206306,0.742806,0.0367962,0.852802
3498,SEPT3,3.15026,0.02454,2.05228,2.30463,1.04198,1.14863,3.56256,-0.608036,-0.236871,-0.645532,-2.70148,0.0,0.737317,2.79491,2.97607,-0.129626,0.800543,0.419223,-0.744296,0.0,-0.371066,0.0,0.0,0.0,-1.57936,0.950561,3.06754,0.0442967,-0.220194,0.0172258,0.972319,0.6581,0.0541972,4.44864,3.17273,-0.388153,-0.870921,2.25165,-1.64493,1.57702,-0.197004,-2.18923
3499,SEPT6,1.07948,0.121994,1.28019,0.634867,1.5476,1.7386,0.82541,0.153771,1.38602,0.636311,0.0,1.50699,1.51245,2.32624,1.21809,0.575118,1.75662,0.314357,0.0,1.50843,1.98249,-0.188763,0.0365974,0.0,0.0,1.83613,1.85547,1.02697,1.72151,1.23825,0.913062,0.727887,1.50156,0.789925,0.03002,2.48249,3.32403,0.0,1.01779,1.79546,1.39135,1.26473
3500,SEPT7,-0.159284,0.18199,-0.0141818,0.179597,0.128804,0.353168,-0.228592,-0.44912,0.325671,-0.676105,0.204487,-0.0855322,0.31422,-0.584304,-0.571663,-0.325141,-0.0542079,0.105854,0.286611,0.404066,-0.0837839,-0.768013,-0.276086,-0.120479,-0.482171,0.112055,0.298821,0.175752,0.355433,0.275906,0.467534,0.0721267,-0.0702573,-0.778561,-0.802049,0.530171,0.0586229,0.126937,-0.167218,0.458853,-0.128379,-0.392108
3501,SEPT8,-0.426763,-0.0508304,0.0294564,0.559667,0.261355,0.397301,-0.518177,-0.438642,0.879603,-1.36319,0.465219,-1.25422,0.579431,-0.712835,-0.659603,0.490606,-0.0396397,0.805287,0.133523,1.51204,-0.0614665,-0.911636,-0.374949,-0.861386,-1.128,-0.124732,1.34216,-0.380336,0.289382,-0.723674,0.641019,0.179243,-0.176082,0.274249,-0.779137,0.356408,0.494014,0.143882,-0.168222,0.258047,0.349103,-0.326274
3502,SEPT9,-0.274349,-0.0861311,0.219586,0.249279,0.597373,0.318408,-0.0583707,-0.137617,0.0787987,0.187356,-0.0174395,-0.259235,0.429544,0.259207,0.189503,-0.00227022,-0.0943832,-0.0105476,0.44643,0.479469,0.114607,-0.436918,-0.184526,-0.236536,-0.496367,0.166192,0.0358612,0.316879,0.471034,0.199159,0.455677,-0.115471,0.148693,-0.0992159,-0.167443,0.0666239,-0.0521033,-0.201434,-0.0479424,0.477649,-0.270333,0.285304
3503,SERBP1,-0.254021,0.111518,0.442611,0.42576,0.125824,-0.0447301,-0.0758348,-0.238515,0.0487459,0.721729,-0.243482,-0.26006,0.506828,0.751401,0.778689,0.0484287,0.267363,-0.13751,-0.00601664,0.391136,0.57792,-0.185338,-0.170314,-0.0279904,-0.430117,0.133735,-0.208819,0.0847625,0.32595,-0.334269,0.475493,0.698883,0.237712,-0.11856,0.15319,0.195741,0.28786,0.330439,0.476115,-0.110049,0.0486588,0.361823
3504,SERPINA1,3.6811949999999998,3.8238049999999997,5.30815,2.6894299999999998,5.6814,5.492125,4.80405,3.118265,3.37053,4.22296,0.0,5.801675,5.7203,5.15155,5.4708749999999995,3.2562749999999996,2.97943,3.902545,7.25869,4.8048649999999995,5.7863299999999995,2.5080702500000003,3.21335,2.26212,5.631225000000001,2.451585,2.5906900000000004,4.19484,3.1757470000000003,2.52799,6.06492,4.5819399999999995,1.968805,5.814225,3.546705,4.76321,6.512755,5.68616,6.31335,3.31795,0.0,3.29427
3505,SERPINA3,4.38323,8.9622,4.20755,2.9405,8.21264,5.51621,5.61567,7.03706,6.4921,8.32133,2.10897,8.52016,6.81885,6.77263,6.78731,7.76418,4.55335,2.3976,7.80794,6.37512,5.27591,5.62483,9.14496,7.2248,7.56355,6.13337,5.52983,6.2001,5.90231,4.82183,6.84705,6.04365,5.94053,5.97442,5.58143,6.97254,5.03377,8.23063,8.13832,6.05756,2.42946,7.37197
3506,SERPINA4,2.42877,2.78469,3.17156,4.41721,0.977513,4.346,3.54604,0.528754,3.5437,5.95323,0.0,5.80952,4.32384,3.6004,3.23731,1.21986,0.0,5.17679,0.0,0.262834,0.933762,3.74459,2.7802,4.6385,5.57481,1.12227,2.844,2.77256,4.94509,0.0,2.22344,0.0,0.0,4.1419,0.0,4.61115,4.34525,1.95531,0.0,0.0,0.0,1.29409
3507,SERPINB1,3.17513,4.35155,3.87217,2.19057,2.74387,2.50462,2.7069,2.99793,2.39464,4.08907,1.2049,2.23082,2.82097,1.25675,3.40462,2.05685,1.78899,4.16907,1.94803,3.60187,2.08228,2.24329,2.90203,2.46167,2.40728,2.70886,2.75751,2.67481,1.88368,2.32278,3.56819,2.37652,2.5347,2.35232,2.89917,3.74291,2.62215,1.65345,4.23624,2.81088,-0.458732,2.55678
3508,SERPINB10,-4.2681,-2.05343,-1.922,-5.04639,-1.66871,-2.39052,-2.45634,-1.73225,-2.67044,-2.99691,-0.641934,-0.684172,-1.57546,-1.59683,-3.06824,-2.73767,-2.52262,-2.54398,-1.31107,-2.39726,-1.43585,-3.75548,-1.3479,-1.92593,-1.16745,-1.68908,-3.68056,-1.94153,-2.0411,-1.80283,-1.61676,-2.9789,-1.57897,-2.64494,-4.34004,-2.49885,-1.154,-1.55834,-0.580832,-1.75173,-0.285848,-2.31532
3509,SERPINB2,-4.2681,-1.37236,-1.05798,-3.44961,-0.867678,-2.39307,-1.9127,-1.73225,-1.93569,-1.75298,-0.641934,0.0984527,0.266982,0.105854,-2.28157,-1.31265,-1.51413,-1.25437,-1.31107,-2.39726,-1.43585,-1.5856,-0.477594,-1.92593,-0.17191,-1.81423,-3.07259,-0.727936,-0.973056,-0.793074,-1.62568,-2.18799,-0.0246955,-2.25264,-3.31177,-1.64962,-0.276363,-1.34119,-0.580832,-1.12525,0.670005,-2.31532
3510,SERPINB6,1.54008,1.45771,1.16318,1.28875,1.88043,0.933604,0.410641,0.91002,1.16408,1.74182,-0.371278,0.383671,1.309,-0.332164,0.560885,0.414356,0.677168,1.83371,1.12788,1.48002,0.447928,0.433252,1.19697,0.450048,0.602263,1.20614,0.871345,0.711673,0.712292,0.85955,1.79729,0.676321,0.655842,1.28717,1.21845,1.02335,0.609878,0.536152,0.150949,0.737024,0.0345609,0.588305
3511,SERPINB8,-0.244921,0.836866,-0.004228,-0.659729,0.49691,0.214134,2.32729,-0.7511,0.415586,0.0449392,0.468966,-0.0674656,-0.274065,0.463216,0.406842,-0.0543235,-0.0506898,0.147397,0.389473,-0.41659,0.202036,-0.401743,0.570156,0.463248,1.1439,0.724499,0.339714,-0.341775,0.0276666,0.375902,0.919317,0.858758,-0.262162,0.955551,-0.216044,0.868406,0.405209,-0.00984311,1.0468,0.750579,0.310129,-0.68533
3512,SERPINB9,2.32368,3.46893,2.62095,2.55512,4.42408,4.00993,2.91631,0.0,0.0,3.73816,0.0,0.450015,2.14987,0.0,2.49526,1.60579,0.0,2.53007,0.0,1.32728,2.47652,3.64088,0.0,2.80477,5.42039,6.10077,0.0,1.42885,2.37347,3.15041,2.48471,0.785743,4.99962,4.17238,3.15405,4.03722,2.25225,0.0,4.66779,1.72328,0.0,2.74473
3513,SERPINC1,3.64403,4.68625,4.82387,2.91742,5.01769,5.73898,4.35121,5.73192,3.9454,5.41355,0.0,6.62752,5.55243,6.83946,4.63792,5.27093,5.63482,5.12591,5.46831,7.1067,3.94131,3.97891,5.81806,4.47806,5.92112,5.01255,4.13136,5.10404,5.91921,5.94974,6.01951,4.36316,4.15368,5.04556,3.23596,3.9358,6.72436,4.43699,5.80885,7.36822,0.0,4.85181
3514,SERPINE1,-2.29823,2.01204,-0.265082,-2.83,0.460017,-1.11528,-0.726518,0.763443,-1.33477,1.03412,0.0,1.52983,0.675215,-0.151703,0.139406,0.548838,-1.1317,2.03811,-0.0738703,-0.383076,1.2228,-0.446963,1.46455,0.196689,0.391472,0.1158,-1.11217,2.22493,-0.190859,1.07575,0.489204,-0.683356,-0.657827,-0.979672,0.0,-0.080487,1.17872,1.39813,0.733514,0.871748,-0.645623,-1.64982
3515,SERPINE2,1.95319,-0.862708,-0.0494733,-1.52279,0.299282,1.54345,1.37771,-0.735902,-0.230586,-0.95187,0.81169,0.825229,1.18914,-0.318644,1.57871,2.95532,-0.419618,1.32875,3.29417,-0.359237,0.50436,0.62056,1.17125,0.840969,0.804755,2.61496,-1.48828,3.84424,0.527838,-0.790699,0.0564708,2.36126,0.0895285,-1.02674,0.82412,3.41982,1.04722,2.11923,0.299602,0.318176,3.79842,2.30679
3516,SERPINF1,3.2827,4.79427,4.92157,1.05134,4.82024,7.11566,3.54824,3.83722,3.24537,4.21843,6.61875,5.31191,7.70753,6.14395,4.79973,4.61414,4.62123,5.45944,5.18638,5.17107,3.8989,0.687941,5.32877,4.19206,5.94575,7.71136,2.3886,4.76435,4.99286,3.41682,4.91046,0.825588,3.3501,5.62872,2.47128,3.8162,5.28352,5.82861,4.22579,5.41816,7.87479,4.14139
3517,SERPING1,3.80226,4.2468,3.45752,2.67485,4.9383,3.51129,1.85866,4.00713,3.71913,4.02039,0.0,5.68647,4.74602,4.55736,4.57143,4.04295,4.69152,5.36547,3.29633,4.28464,4.41304,2.66145,3.84042,4.89151,4.3422,3.64003,4.43684,3.8767,3.92424,2.78404,4.86152,4.29814,4.01606,4.54006,0.918146,4.4475,3.81552,2.67414,4.71248,3.87561,0.0,0.0
3518,SERPINH1,-0.404184,0.783411,-0.32033,0.416168,1.97493,0.437631,-0.296225,-0.409494,1.41079,0.751402,0.344441,0.271719,1.19658,-0.116663,-1.13541,1.62652,-0.165642,1.33651,0.299188,0.0916411,0.472701,-0.6038,-0.244198,0.7633,0.163769,0.68652,-0.489257,-0.339904,-0.0598714,-0.151735,0.768113,1.6027,0.171417,-0.594827,-0.130054,0.484116,1.84679,0.852653,0.348822,0.55121,0.00428214,-0.524582
3519,SETD1A,-0.356341,0.0,-0.633334,-0.171584,0.797039,-0.302895,-0.372182,1.07262,-0.109026,-0.491936,4.55841,0.719139,2.1268,1.53793,0.246194,-0.0786959,0.290186,1.64977,0.0,-1.02958,0.283249,-0.247848,-0.39295,-0.308863,0.941004,-1.00822,0.123823,0.137274,3.44154,0.797489,-0.445463,2.10412,0.0,-1.30105,0.0,0.5895,2.47884,3.02713,1.92369,0.22516,2.54523,-0.123265
3520,SETD3,-0.0833604,-0.0390999,0.0664172,-0.37341,0.487811,0.264987,-0.383349,-0.304958,-0.150938,0.313578,0.413371,-0.2053,-0.553572,-0.139407,0.454535,0.0247377,-0.494526,-0.502854,0.529406,-0.333031,0.307248,-0.428639,0.330911,0.159463,0.640139,0.203543,-0.258515,0.159028,-0.382681,-0.0775972,0.592216,0.286766,0.0740269,0.482874,-0.555685,0.499051,0.125409,0.0468426,0.344457,0.906573,-0.0289269,-0.070917
3521,SETDB1,0.188665,-0.587983,0.261147,-0.349703,1.06058,0.635956,0.117443,-0.592261,-0.251488,0.231136,-0.486277,-1.10652,0.573807,2.47463,-0.268357,-0.313687,0.256154,0.280704,0.187732,-0.372853,0.667847,-0.964269,-0.273816,-1.45697,1.58761,-0.304456,1.77816,0.0167567,-0.498577,0.337514,1.79398,-0.737122,-0.855273,0.167213,-0.88826,0.897763,-0.249507,-0.570945,0.205366,-0.231758,1.98041,-0.389861
3522,SF1,-0.655016,-0.260531,0.440952,-0.0837047,0.573789,0.0741575,-0.213654,0.0588119,-0.220975,0.709666,-1.44572,-0.849063,0.896506,0.530065,0.218664,0.0594239,0.533337,0.347276,0.235399,0.223756,-0.29609,-0.328607,-0.440391,0.15181,-1.44098,-0.263688,-0.0454098,0.223954,-0.173097,0.160709,0.162527,0.0594165,0.65566,-0.737338,-0.0898485,-0.170807,0.307052,0.874015,-1.34073,0.170929,-0.449681,0.609788
3523,SF3A1,-0.94594,-0.0995764,-0.2777,-0.432985,-0.174281,-0.491239,-0.445358,-0.788681,-0.611505,0.101663,-0.0852826,-0.315882,0.16407,-0.00131904,0.0385303,-0.138696,0.200461,-0.36731,-0.133719,-0.316487,0.111434,-1.1031,-1.11119,-0.361504,-0.299946,-0.209816,-0.41455,-0.0650014,-0.190768,0.165638,-0.14595,-0.215048,-0.141917,-1.08221,-1.412,-0.532988,-0.0660499,-0.0083952,-0.0830223,0.16262,-0.00498011,-0.615513
3524,SF3A2,0.0,-0.342059,0.0362887,-0.121894,0.0831215,0.0239368,-0.645109,-1.0715,0.0710139,0.254961,-1.87272,-0.306328,-0.56604,-0.289095,0.0951061,-0.180847,0.158881,-0.52268,-0.959856,-0.431517,-0.193465,-0.708662,-1.98598,0.172037,-4.42745,-0.314765,-0.510105,0.689852,0.0128435,-0.64659,-0.987573,0.0835307,2.66986,2.24416,-0.413143,-0.52775,-0.79912,-0.46912,-1.2668,2.61949,-0.263343,0.3558
3525,SF3A3,-0.996419,-0.290274,-0.330858,-0.544161,-0.0101552,-0.379001,-0.399223,-0.609658,0.0873786,-0.241095,0.0445894,-0.227285,-0.15181,0.151123,-0.0344985,-0.207948,0.0209606,-0.704175,0.174312,-0.442648,-0.0981299,-1.21111,-0.94846,-0.479188,-0.368134,-0.793281,-0.411234,-0.286145,-0.0148042,-0.310365,0.0626461,-0.163986,-0.363273,-1.12015,-1.05235,-0.48374,-0.208096,-0.150995,0.0734957,-0.188412,0.059342,-0.364618
3526,SF3B1,-1.76856,-0.43021,-0.440726,-0.899525,-0.272353,-0.68081,-0.591939,-0.967692,-0.806864,-0.5755,0.315634,-0.325374,-0.383773,-0.017657,-0.361472,-0.726052,-0.615477,-0.872479,-0.786507,-0.734666,0.146318,-1.31807,-1.4582,-0.0534176,-0.102753,-0.349546,-0.519376,-0.13592,-0.430642,-0.0719877,-0.320396,-0.387305,-0.424776,-0.693498,-1.73798,-0.769543,-0.727862,0.022002,0.049958,0.134564,0.112313,-0.44712
3527,SF3B2,-0.944041,-0.0356316,0.108734,-0.981381,-0.36575,-0.270575,-0.783412,-0.876829,-0.4762,-0.21566,-0.250831,-0.298547,-0.110046,0.239877,-0.0692684,-0.384316,-0.140727,-0.142444,0.0417063,-0.569588,0.108795,-1.12459,-0.487987,-0.208646,-0.657651,-0.326169,-0.469698,-0.163077,-0.454914,-0.177367,0.0706941,-0.406333,-0.409703,-0.677098,-0.944007,-0.751867,-0.235555,-0.0682327,0.247998,0.110778,0.0552043,-0.109075
3528,SF3B3,-0.698183,-0.159624,-0.0836146,-0.43264,0.148274,-0.557778,-0.232893,-0.581988,-0.260307,-1.11701,-0.388191,-0.249297,-0.252505,-0.551775,-0.0143272,-0.643336,0.244356,-0.319304,-0.232695,-0.514783,0.0824119,-0.931463,-0.36079,-0.0748613,-0.0574871,-0.415092,-0.423583,-0.150935,-0.222969,-0.212784,0.0560856,0.00428617,-0.51027,-0.83721,-0.796477,-0.382599,-0.0739592,-0.706322,0.00111772,0.396755,0.0463021,-0.355145
3529,SF3B4,-0.605626,0.935665,1.43623,-0.233962,0.9474,0.535716,0.802452,0.209343,0.906281,1.18108,0.349527,-0.441838,0.925221,0.751734,1.33016,0.782999,0.757772,0.653141,1.26608,0.523967,0.740551,-0.0830572,0.242561,0.422163,0.597172,0.470546,-0.00909367,0.329583,0.84977,-1.08368,0.964873,0.379378,0.657055,0.0327687,-0.0294973,-0.189648,0.844427,0.962336,0.763892,0.499677,0.336576,1.13946
3530,SF3B5,0.0707907,0.400695,1.62125,-0.151577,0.898593,0.137803,0.6376,0.376284,0.994545,1.50957,0.405032,0.103727,0.832268,0.873335,1.27932,1.27244,0.549266,1.01069,1.06819,1.19896,0.968144,0.184002,0.406299,0.855834,-0.0414648,0.370236,-0.11337,0.691983,1.00998,0.620825,0.601879,0.599697,0.455558,-0.340767,0.489476,0.323356,0.532382,1.11984,-0.652007,0.249223,0.550486,1.36488
3531,SFN,0.139738,1.10735,1.4079,0.0293158,0.761292,0.928151,0.615722,0.804577,0.800607,1.24952,1.53503,0.228786,0.632705,0.763798,0.988396,0.464857,0.821426,1.20541,0.960514,0.871895,0.426429,0.493447,0.545606,0.546513,0.284019,0.631135,-0.0345472,0.326326,1.38613,0.0,1.42988,1.07199,0.812047,0.596243,0.386514,0.581507,0.66614,0.710169,0.548757,0.335185,-0.000712585,4.53101
3532,SFPQ,-0.43997,0.00348896,0.366299,-0.231978,0.619843,-0.395208,0.290619,-0.283051,0.288964,0.584536,0.0907102,-0.357119,0.188656,0.403035,0.673599,0.574928,0.0811997,0.0522616,0.309277,0.435766,0.429472,-0.260161,-0.520624,0.429888,-0.0796786,-0.0594356,0.0868058,0.174478,0.190161,0.339813,0.601036,0.311117,-0.319273,-0.631778,-0.0414415,0.104896,-0.266945,-0.0269367,0.217683,0.275976,-0.112778,0.139397
3533,SFRP1,0.0,0.325494,-0.107397,0.961805,0.0,0.778524,0.321206,-1.31147,0.173363,0.866576,0.0,1.04835,1.69978,-0.0580071,0.992098,1.50278,0.661538,1.77907,2.2583,-0.814404,0.0,1.09117,0.0,0.0,0.362834,-0.648904,0.0,-0.856259,-0.511451,-0.0247149,0.138786,0.789011,0.574863,0.0,1.72415,3.24487,1.00938,1.5669,0.0,0.0,0.159847,0.0
3534,SFXN1,1.04272,0.168212,-0.146331,0.983427,0.0661979,0.176558,-1.2828,0.854204,-0.161387,-0.563344,-0.0876837,0.533748,1.39073,-0.731648,1.09424,-0.0438392,-1.60835,-0.162461,0.903811,0.706821,0.367397,-0.0528089,0.388459,0.145796,0.101553,-0.0170556,1.46101,2.00979,1.20814,1.13784,0.357513,1.23307,0.90862,0.444478,-0.817606,1.26698,1.61505,1.67904,0.313205,0.163689,-0.0850967,0.277915
3535,SFXN3,1.03383,0.659226,2.36521,0.155614,0.938269,0.821719,1.09838,1.49709,1.03607,0.379595,0.0454199,1.36647,1.43305,0.533282,1.04582,0.0205894,1.4239,0.609911,1.14231,2.00047,0.735271,1.59563,1.76336,1.09077,1.31613,0.785359,2.5277,2.56405,1.22237,2.49069,1.8878,2.44475,1.73951,1.3946,1.2117,2.69797,2.65007,3.39521,0.235391,1.28232,1.01914,2.03912
3536,SGCD,1.90127,0.145086,0.979863,0.0,-0.543385,2.55014,1.01004,1.53066,1.0874,0.175827,0.443562,2.00945,1.27341,0.0,-0.283437,1.13861,0.996596,1.36099,1.80816,1.28624,0.327736,1.97389,0.0,1.91454,-0.586689,1.85821,2.86032,0.697442,-0.33,1.50762,0.766821,-0.728377,0.421668,0.0,1.22006,0.0,2.58675,-0.594124,0.728897,1.74464,1.8618,0.207845
3537,SGSH,1.44051,1.49266,1.77864,1.66151,2.35647,2.20801,3.64692,1.17681,2.65836,1.62474,1.46954,3.38809,1.88328,1.89543,3.04213,0.683011,0.94588,2.10527,0.639226,1.345,0.807177,1.03534,2.5394,1.08013,0.744177,0.979529,1.69816,1.16468,0.617672,1.54043,1.1611,0.560713,0.992724,1.51974,1.64442,1.59027,1.69021,1.52323,0.133252,-0.11038,0.539548,3.77814
3538,SGTA,0.000126425,0.990054,0.952953,0.293753,0.706365,0.459652,-0.455239,0.952998,0.854544,0.815695,-0.0852826,-0.174746,0.434674,1.00915,0.430364,0.776754,1.25738,0.632176,1.19755,0.23912,0.749504,-0.0240869,-0.849545,0.00585836,0.128743,0.207318,-0.614048,0.282853,0.79837,-0.0238038,0.332931,0.889055,1.05011,-0.0306114,-0.0303283,-0.44445,-0.0928036,0.560341,-0.000386238,-0.124796,-1.74982,0.414001
3539,SGTB,0.0,1.9252,0.435875,1.6326,0.843527,0.570695,2.42778,0.633791,-1.07117,0.234884,-0.493538,-0.400849,-1.19281,0.69835,0.662534,0.499203,0.192231,0.225518,0.0,0.00681555,1.56284,0.714051,0.0,0.196137,0.678151,1.3107,0.468157,0.910489,0.383623,4.04515,1.00917,-0.815768,-0.134641,1.92463,0.914417,0.0732596,-0.276687,0.414417,1.24911,0.101013,-0.943981,0.199149
3540,SH3BGRL,1.14935,2.61547,3.49605,0.480561,2.22213,1.98057,2.1947,1.45863,2.47652,3.11782,0.768056,1.71877,1.48854,1.7538,2.63453,1.9912,1.86562,3.30908,2.87298,3.14029,1.83713,2.28019,1.30575,1.03475,2.23333,2.38443,1.77514,0.894063,2.11456,0.779978,3.03575,2.45462,1.34686,2.5559,3.05675,2.71434,2.62258,2.29836,-0.221203,1.93093,0.69753,2.83044
3541,SH3BGRL3,0.489395,0.443617,0.580613,-1.01222,-0.0892401,0.443306,0.347776,0.685368,-0.121924,1.47494,0.0536128,1.59898,0.474667,0.443895,0.679631,-0.477724,0.00256884,0.579611,1.04938,0.0370133,1.05793,0.445782,0.545405,0.0647723,-1.48368,0.487594,-0.508098,0.123935,-0.418117,0.356743,1.68078,1.25477,0.30707,0.251811,0.654405,0.3322,0.756358,0.585585,-0.14948,0.836614,0.479473,0.798931
3542,SH3BP1,1.74062,1.39764,0.909469,0.731027,0.682243,1.7869,0.967007,0.313146,0.937141,2.06707,0.285606,0.464702,-0.0675406,0.969308,1.32424,0.434376,0.313942,0.185013,0.896168,1.116,1.25774,0.661226,-1.41944,0.637052,0.275156,0.954759,0.869683,0.414068,1.05255,1.28683,0.00753236,0.813606,1.24474,1.19347,0.399022,1.25825,0.531811,0.861674,0.664469,1.69436,0.41386,1.73627
3543,SH3GL1,-0.92815,0.495291,-1.09921,-0.752955,0.740744,-0.614105,-0.823606,-0.772566,0.269795,0.538602,-1.03666,-1.4524,-0.120285,0.246565,-0.51898,-0.663377,-0.0456172,-1.05294,0.403676,-0.590018,0.135805,-1.35694,-0.590074,-0.223794,-1.53236,-0.774965,-0.701291,-0.165694,-0.199704,-0.0289222,0.253966,-0.060782,-0.259612,0.804387,-0.972947,-0.105651,1.33075,-1.9511,0.228476,-0.0744356,-0.309043,-0.0691622
3544,SH3GLB1,0.234916,1.55398,1.18798,0.589638,0.566167,0.616101,0.801484,0.939109,1.08486,1.15797,1.06087,0.646808,0.76313,0.781522,0.965538,0.507306,0.736036,1.01195,1.5807,1.33541,0.70686,0.721488,0.223108,0.366576,0.140896,1.03449,1.18758,0.835312,0.832637,0.674653,1.54809,1.60631,1.32438,0.899776,0.786714,1.95403,1.29226,0.822299,0.966993,1.16704,0.204134,1.24935
3545,SH3GLB2,1.15169,1.61884,1.14794,0.668484,1.65433,1.27328,1.23298,1.2419,1.1005,1.78558,-0.173467,0.871054,1.20369,1.35044,0.182864,0.429831,0.432924,0.625886,1.64055,1.68086,0.765582,0.548222,0.0,0.723291,1.11063,0.677232,1.93313,1.11665,1.16975,1.66891,2.05986,0.392121,1.45038,1.37639,0.0,1.64247,2.00259,1.40105,1.06367,1.38456,0.805435,0.934019
3546,SH3KBP1,-0.91921,0.61376,-0.807703,-0.369806,0.321844,-0.34145,-1.10352,-0.599198,-0.0149655,-0.0711705,0.499408,-0.113063,-0.616995,-0.215073,-1.11817,0.0772196,0.314651,0.202978,1.0038,0.0741052,0.233308,-0.627714,0.452471,-0.275594,0.0356036,0.367211,-1.07819,-0.82813,-0.363982,0.417319,0.690321,-0.175123,0.316488,-0.703356,-2.17474,-0.236757,0.101882,0.549638,0.30323,0.33156,0.160214,-0.870107
3547,SH3PXD2A,0.0,-1.37807,-1.11226,-1.46756,-1.25073,-2.46735,-1.08383,-1.00397,-1.1513,-1.05265,-1.30581,-0.226441,-0.726947,-1.66447,-2.79859,-2.93898,0.0143816,-1.15538,0.653375,0.944642,-0.313113,-1.53914,-3.43788,-0.514633,-0.941177,-0.14942,0.0,-0.767654,-0.329003,0.0648988,-0.045912,-1.21937,-1.16593,-1.49029,-0.0828847,0.155016,-1.09382,-1.54004,-4.37947,0.471975,1.46325,0.0
